Date,12:00 AM,12:15 AM,12:30 AM,12:45 AM,1:00 AM,1:15 AM,1:30 AM,1:45 AM,2:00 AM,2:15 AM,2:30 AM,2:45 AM,3:00 AM,3:15 AM,3:30 AM,3:45 AM,4:00 AM,4:15 AM,4:30 AM,4:45 AM,5:00 AM,5:15 AM,5:30 AM,5:45 AM,6:00 AM,6:15 AM,6:30 AM,6:45 AM,7:00 AM,7:15 AM,7:30 AM,7:45 AM,8:00 AM,8:15 AM,8:30 AM,8:45 AM,9:00 AM,9:15 AM,9:30 AM,9:45 AM, 10:00 AM, 10:15 AM, 10:30 AM, 10:45 AM, 11:00 AM, 11:15 AM, 11:30 AM, 11:45 AM, 12:00 PM, 12:15 PM, 12:30 PM, 12:45 PM, 1:00 PM, 1:15 PM, 1:30 PM, 1:45 PM, 2:00 PM, 2:15 PM, 2:30 PM, 2:45 PM, 3:00 PM, 3:15 PM, 3:30 PM, 3:45 PM, 4:00 PM, 4:15 PM, 4:30 PM, 4:45 PM, 5:00 PM, 5:15 PM, 5:30 PM, 5:45 PM, 6:00 PM, 6:15 PM, 6:30 PM, 6:45 PM, 7:00 PM, 7:15 PM, 7:30 PM, 7:45 PM, 8:00 PM, 8:15 PM, 8:30 PM, 8:45 PM, 9:00 PM, 9:15 PM, 9:30 PM, 9:45 PM, 10:00 PM, 10:15 PM, 10:30 PM, 10:45 PM, 11:00 PM, 11:15 PM, 11:30 PM, 11:45 PM
10/11/2017,-18.239707421874982,-14.339707421874948,-23.63970742187496,-19.4397074,43.56029257812503,75.66029257812505,73.56029257812503,67.86029257812504,75.66029257812505,81.36029257812504,71.76029257812502,62.46029257812506,60.36029257812504,60.66029257812505,66.66029257812505,53.76029257812502,60.66029257812505,60.96029257812506,60.36029257812504,72.66029257812505,66.36029257812504,70.26029257812502,83.46029257812506,73.55631607812506,63.65233957812501,45.04836307812508,20.744386578125045,3.7371678281250524,0,0,0,0,0,0,-53.154938000000016,0,0,0,0,0,-40.01385149999999,-201.54230074999998,-366.67075,-380.90714075000005,-360.5377777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.053152078125038,74.00672232812508,114.66029257812505,112.56029257812503,115.86029257812504,93.96029257812506,94.26029257812502,84.66029257812505,77.46029257812506,68.76029257812502,61.26029257812502,47.46029257812506,48.36029257812504,55.26029257812502,61.86029257812504,55.86029257812504,42.06029257812503,34.56029257812503,26.160292578125052,5.760292578125018,0,0,0,0,0,0,0,0, 
10/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.412078250000036,-99.66703150000001,-164.42198474999998,-215.376938,-263.371938,-309.266938,-366.261938,-425.9569379999999,-352.74212549999993,-287.6273129999999,-200.3125005,-145.99768799999998,-162.78806299999997,-160.97843800000004,-173.86881300000005,-182.85918800000002,-258.7250005,-345.0317526,0,0,0,0,0,0,0,0,0,0,0,0,0,7.605530999999985,80.69357000000002,143.58160900000001,203.169648,268.75768700000003,336.19326524999997,373.90797605625,79.91166690625005,132.64724515625,137.74724515625002,128.74724515625002,86.44724515625,72.64724515625,73.84724515624998,79.24724515625002,77.14724515625,70.84724515624998,63.947245156250005,68.44724515625,61.84724515624998,60.04724515625003,57.947245156250005,59.447245156250005,52.24724515625002,37.84724515624998,24.647245156249994,13.847245156249983,0.9472451562500055,0,0,56.147245156249994,90.64724515625,84.64724515625,72.94724515625, 
10/13/2017,59.53917250000001,58.33917250000002,58.63917249999997,53.239172499999995,43.03917250000001,40.939172499999984,42.439172499999984,32.239172499999995,39.739172499999995,39.739172499999995,40.63917249999997,35.83917250000002,31.339172500000018,33.439172499999984,24.139172499999972,18.139172499999972,21.739172499999995,-1.0608275000000162,-5.260827500000005,-4.060827500000016,-1.6608275,4.939172499999984,14.239172499999995,0,0,0,0,0,0,0,0,-78.29960975000006,-127.92153150000001,-191.04345325000003,-258.065375,-287.315125,-327.964875,-356.914625,-383.464375,-86.5232278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.352723000000026,71.98153949999994,113.91035599999998,153.43917250000004,154.33917250000002,130.33917250000002,126.13917249999997,95.83917250000002,97.63917249999997,100.93917249999998,80.2391725,86.5391725,90.43917249999998,80.83917250000002,89.5391725,87.43917249999998,72.13917249999997,79.63917249999997,67.63917249999997,60.13917249999997,43.63917249999997,17.539172500000006,9.139172499999972,2.239172499999995,0,0,0,0,0, 
10/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.787523249999992,-96.7901405,-167.69275774999994,-237.99537499999997,-272.69560949999993,-328.995844,-367.59607850000003,-407.09631299999995,-421.16867225,-443.9410315,-478.71339075000003,-505.68575000000004,-414.5081805944429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.714746843749992,71.49783659375004,120.48092634375007,167.36401609375002,158.36401609375002,144.56401609375,122.96401609374999,114.56401609375001,111.26401609375,97.16401609374998,76.16401609374998,75.86401609375002,80.66401609374998,71.36401609375002,69.26401609375,72.26401609375,60.864016093750024,65.36401609375002,63.56401609375001,50.364016093750024,46.76401609375,25.16401609374998,14.664016093749979,13.46401609374999,1.1640160937499786,0,0,0,0, 
10/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.62071900000001,-89.66825800000004,-147.91579700000005,-186.96333600000014,-239.51087500000006,-289.65271874999996,-318.79456250000004,-368.3364062500001,-392.9134818443482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.174662031250023,46.91003703125,76.94541203125004,114.18078703125002,118.08078703125,117.18078703125002,103.68078703125002,91.38078703125001,97.38078703125001,109.08078703125,102.78078703124999,93.78078703124999,78.18078703125002,71.28078703124999,49.08078703125,48.480787031249974,41.280787031249986,40.38078703125001,34.08078703125,27.18078703125002,33.18078703125002,25.080787031249997,24.18078703125002,11.580787031249997,6.780787031249986,0,0,0,0,0,70.08078703125,73.08078703125,69.48078703124997, 
10/16/2017,44.03109984375004,47.631099843750064,47.03109984375004,45.23109984375003,46.73109984375003,45.83109984375005,47.631099843750064,50.03109984375004,46.131099843750064,45.23109984375003,47.33109984375005,44.631099843750064,43.43109984375002,40.43109984375002,38.33109984375005,41.631099843750064,41.631099843750064,42.53109984375004,47.33109984375005,44.631099843750064,48.53109984375004,53.93109984375002,54.23109984375003,46.027984593750034,31.824869343750038,32.62175409375004,8.21863884375,0,0,0,0,0,14.38900000000001,-94.70306249999993,-250.895125,-321.56239074999996,-353.2296565,-389.69692225,-428.864188,-464.9614535,-494.458719,-434.2102209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.31814025,227.81209349999997,344.30604674999995,465,445.8,457.5,458.1,474,476.1,98.35942144375005,46.43109984375002,39.53109984375004,33.53109984375004,32.631099843750064,19.73109984375003,27.831099843750053,24.831099843750053,12.23109984375003,10.431099843750019,12.831099843750053,10.131099843750064,12.831099843750053,1.7310998437500302,0,0,0,0,0,0,0,0,0,0, 
10/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.06618800000001,-79.94809425,-130.9300005,-190.61190674999995,-253.293813,-290.9706255,-316.6474380000001,-359.1242505,-399.801063,-439.60654725000006,-470.41203150000007,-497.61751574999994,-526.923,-188.7141926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.30000750000005,178.03453100000002,258.55089825,332.1672655,406.98363275,493.2,379.7484289625,128.32240156249998,139.7224015625,112.12240156249999,110.32240156249998,103.12240156249999,108.82240156249998,106.12240156249999,109.72240156250001,77.02240156250002,65.62240156249999,70.72240156250001,69.22240156250001,70.4224015625,68.32240156249998,65.02240156250002,62.32240156249998,58.12240156249999,56.9224015625,50.32240156249998,36.52240156250002,21.522401562500022,12.22240156250001,7.422401562499999,0,0,0,0,0, 
10/18/2017,-39.97759843749998,-24.977598437499978,-32.77759843749999,-44.77759843749999,-40.5775984375,-48.0775984375,-46.5775984375,-45.0775984375,-52.27759843749999,-53.77759843749999,-52.87759843750001,-56.47759843749998,-51.0775984375,-45.67759843750002,-48.37759843750001,-38.17759843750002,-48.37759843750001,-52.5775984375,-43.27759843749999,-46.27759843749999,-37.87759843750001,-27.377598437500012,-33.67759843750002,-30.498461687500026,-1.6113034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.019273500000054,-168.20401175000018,-301.28875000000005,-218.99166400000001,-113.59457800000001,-14.79749200000009,0,0,-14.559203000000082,-67.28860150000003,-107.71799999999996,-72.04009374999998,-25.862187500000005,0,0,0,0,19.02080781249998,128.9224015625,130.7224015625,128.9224015625,137.9224015625,124.72240156250001,131.9224015625,113.32240156249998,95.9224015625,103.72240156250001,89.02240156250002,81.52240156250002,86.9224015625,83.02240156250002,83.32240156249998,68.9224015625,64.12240156249999,66.22240156250001,59.62240156249999,61.72240156250001,58.12240156249999,38.62240156249999,33.22240156250001,10.72240156250001,2.9224015624999993,0.8224015624999765,0,0,0,0,0, 
10/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112.5544845,-226.52746125000004,-365.40043799999995,-395.82235975,-422.9442815,-477.06620325000006,-500.28812500000004,-516.8563437500001,-530.4245625,-546.99278125,-71.7896259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.69458574999999,96.68853100000001,217.56639825000002,259.343249,41.09484712500006,152.672714375,156.5727143750001,146.37271437500004,141.87271437500004,140.37271437500004,145.47271437500007,134.0727143750001,134.37271437500004,140.672714375,132.27271437500002,120.57271437500003,79.17271437500006,68.97271437500007,78.27271437500002,72.87271437500004,69.87271437500004,68.37271437500004,55.172714375000055,57.872714375000044,47.672714375000055,45.872714375000044,16.77271437500002,0,0,0,0,13.472714375000066,38.672714375000055,39.872714375000044,37.472714375000066, 
10/20/2017,5.252219921875053,1.6522199218750302,-14.84778007812497,-3.7477801,35.85221992187502,37.05221992187501,31.95221992187504,20.252219921875053,27.752219921875053,21.45221992187504,21.15221992187503,23.252219921875053,28.35221992187502,28.95221992187504,30.45221992187504,20.552219921875007,28.052219921875007,32.25221992187505,27.752219921875053,35.85221992187502,35.25221992187505,32.55221992187501,57.75221992187505,45.08989492187504,55.527569921875056,63.26524492187502,46.702919921875036,34.29590317187507,26.98888642187501,10.681869671875006,0.37485292187500363,5.536858671874995,0.19886442187504372,0,0,0,0,0,0,0,-35.9796255,-162.08128175000007,-292.382938,-316.78743800000007,-321.391938,-336.79643799999985,-366.0009379999999,-358.7145472499999,-347.5281565,-333.64176575,-338.65537500000005,-283.3833618,0,0,0,0,0,0,0,0,0,0,0,0,0,22.59505592187503,127.65221992187503,124.95221992187498,134.552219921875,131.552219921875,142.35221992187508,139.65221992187503,133.65221992187503,139.95221992187498,105.15221992187503,95.85221992187502,89.85221992187502,90.45221992187504,91.65221992187503,71.55221992187501,70.65221992187503,71.85221992187502,58.65221992187503,61.05221992187501,56.55221992187501,53.25221992187505,56.55221992187501,18.15221992187503,0,0,0,0,0,0,0,0, 
10/21/2017,63.835448984375034,74.03544898437502,58.43544898437506,62.03544898437502,54.835448984375034,42.835448984375034,58.135448984375046,55.43544898437506,51.23544898437501,60.53544898437502,46.43544898437506,47.93544898437506,53.93544898437506,51.53544898437502,43.73544898437501,26.635448984375046,22.73544898437501,28.135448984375046,26.635448984375046,23.935448984375057,30.23544898437501,22.135448984375046,23.335448984375034,27.86191223437504,22.78837548437508,31.214838734375064,20.741301984375013,-24.876247265624954,-56.093796515624945,-105.31134576562499,-151.22889501562497,-207.51423876562495,-265.89958251562496,-322.48492626562495,-379.37027001562495,-357.318262265625,-359.6708069,0,0,-19.653766000000076,-152.60984400000012,-284.965922,-420.622,-358.973922,-284.125844,-228.17776599999996,-159.629688,-28.139543249999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.149863234375005,86.04505848437509,129.54025373437503,171.53544898437508,163.43544898437506,171.53544898437508,169.135448984375,169.43544898437506,177.83544898437503,176.03544898437508,165.235448984375,166.43544898437506,151.135448984375,127.13544898437499,125.33544898437503,133.43544898437506,123.23544898437501,106.73544898437501,101.93544898437506,85.13544898437505,75.23544898437501,68.03544898437502,77.33544898437503,77.33544898437503,43.43544898437506,23.635448984375046,10.435448984375057,8.935448984375057,0,0,0,0,0, 
10/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.92360174999999,-111.39023449999996,-168.55686724999998,-228.72349999999994,-279.5002657499999,-314.3770315,-369.6537972500001,-418.930563,-424.18639100000007,-435.442219,-452.098047,-130.1000776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.37010503124998,118.94787078125006,113.84787078125004,117.14787078124999,125.84787078125004,127.64787078124999,126.44787078125006,127.64787078124999,130.64787078125,142.64787078125,133.04787078125008,100.04787078125003,94.94787078125006,85.94787078125006,89.24787078125001,77.84787078125004,76.64787078125005,79.34787078125004,73.64787078125005,72.14787078125005,70.04787078125003,57.14787078125005,40.64787078125005,9.44787078125006,0,0,0,0,68.84787078125004,58.34787078125004,49.64787078125005, 
