Date,12:00 AM,12:15 AM,12:30 AM,12:45 AM,1:00 AM,1:15 AM,1:30 AM,1:45 AM,2:00 AM,2:15 AM,2:30 AM,2:45 AM,3:00 AM,3:15 AM,3:30 AM,3:45 AM,4:00 AM,4:15 AM,4:30 AM,4:45 AM,5:00 AM,5:15 AM,5:30 AM,5:45 AM,6:00 AM,6:15 AM,6:30 AM,6:45 AM,7:00 AM,7:15 AM,7:30 AM,7:45 AM,8:00 AM,8:15 AM,8:30 AM,8:45 AM,9:00 AM,9:15 AM,9:30 AM,9:45 AM, 10:00 AM, 10:15 AM, 10:30 AM, 10:45 AM, 11:00 AM, 11:15 AM, 11:30 AM, 11:45 AM, 12:00 PM, 12:15 PM, 12:30 PM, 12:45 PM, 1:00 PM, 1:15 PM, 1:30 PM, 1:45 PM, 2:00 PM, 2:15 PM, 2:30 PM, 2:45 PM, 3:00 PM, 3:15 PM, 3:30 PM, 3:45 PM, 4:00 PM, 4:15 PM, 4:30 PM, 4:45 PM, 5:00 PM, 5:15 PM, 5:30 PM, 5:45 PM, 6:00 PM, 6:15 PM, 6:30 PM, 6:45 PM, 7:00 PM, 7:15 PM, 7:30 PM, 7:45 PM, 8:00 PM, 8:15 PM, 8:30 PM, 8:45 PM, 9:00 PM, 9:15 PM, 9:30 PM, 9:45 PM, 10:00 PM, 10:15 PM, 10:30 PM, 10:45 PM, 11:00 PM, 11:15 PM, 11:30 PM, 11:45 PM
1/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.38257425,76.7651485,115.14772274999999,153.530297,231.92413675,310.3179765,388.71181625,467.105656,532.4261795,597.746703,663.0672265000001,728.38775,758.12682825,787.8659064999999,817.60498475,847.344063,873.86340675,900.3827504999999,926.90209425,953.421438,951.2864535,949.151469,947.0164845,944.8815000000001,921.45259375,898.0236875,874.5947812500001,851.165875,813.35895325,775.5520315,737.74510975,699.938188,643.66163325,587.3850785,531.10852375,474.831969,356.12397675,237.4159845,118.70799225000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59604875,35.1920975,52.788146250000004,70.384195,149.95366975,229.52314449999997,309.09261925,388.66209399999997,457.18739874999994,525.7127035,594.2380082499999,662.7633129999999,692.336641,721.909969,751.483297,781.056625,811.41907825,841.7815315,872.1439847500001,902.506438,927.6684847500001,952.8305315,977.99257825,1003.154625,976.16082825,949.1670315,922.17323475,895.179438,854.923063,814.666688,774.410313,734.1539379999999,671.4105549999999,608.6671719999999,545.9237889999999,483.180406,362.3853045,241.590203,120.79510149999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84676,5.69352,8.540280000000001,11.38704,28.379455749999998,45.3718715,62.36428725,79.356703,93.13302325,106.9093435,120.68566375,134.461984,133.41584925,132.3697145,131.32357975,130.277445,156.10868925,181.9399335,207.77117775,233.602422,404.723129,575.843836,746.9645429999998,918.08525,908.34159375,898.5979375,888.85428125,879.110625,854.40484375,829.6990625000001,804.99328125,780.2875,676.6673985,573.0472970000001,469.42719550000004,365.807094,274.3553205,182.903547,91.4517735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43396475,70.8679295,106.30189425,141.735859,215.62558175,289.5153045,363.40502725,437.29475,498.918547,560.542344,622.166141,683.789938,731.08754725,778.3851565,825.68276575,872.980375,889.655375,906.330375,923.005375,939.680375,941.88575,944.091125,946.2965,948.501875,941.20984375,933.9178125000001,926.62578125,919.33375,870.91620325,822.4986564999999,774.08110975,725.663563,672.3041645,618.944766,565.5853675,512.225969,384.16947674999994,256.1129845,128.05649225000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3518965,8.703793,13.0556895,17.407586,43.902541,70.397496,96.892451,123.387406,138.12369125,152.85997650000002,167.59626175,182.332547,200.96944925,219.60635150000002,238.24325375,256.880156,390.3612265,523.8422969999999,657.3233674999999,790.804438,809.9394535,829.074469,848.2094845,867.3445,839.36876575,811.3930315,783.41729725,755.441563,708.0076409999999,660.573719,613.139797,565.705875,433.982121,302.258367,170.53461300000004,38.810859,29.108144250000002,19.4054295,9.702714749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46235149999999997,0.9247029999999999,1.3870544999999999,1.8494059999999999,115.5380545,229.226703,342.9153515,456.604,520.05195325,583.4999065,646.9478597499999,710.395813,740.0293755,769.6629379999999,799.2965005,828.930063,866.270891,903.611719,940.952547,978.293375,979.421422,980.549469,981.677516,982.805563,965.27017225,947.7347815,930.19939075,912.664,867.1454375,821.6268749999999,776.1083125,730.58975,678.18699225,625.7842344999999,573.3814767499999,520.978719,390.73403924999997,260.4893595,130.24467975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1740215,18.348043,27.5220645,36.696086,63.68294725,90.66980849999999,117.65666974999999,144.643531,181.88647650000001,219.129422,256.3723675,293.615313,247.63464100000002,201.65396900000002,155.67329700000002,109.692625,141.2035195,172.714414,204.2253085,235.73620300000002,237.23498825000001,238.7337735,240.23255875,241.731344,216.94403925,192.1567345,167.36942975,142.582125,212.864625,283.14712499999996,353.429625,423.712125,339.55989250000005,255.40766000000002,171.25542750000002,87.10319500000001,65.32739625,43.55159750000001,21.775798750000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25361325,58.5072265,87.76083975,117.014453,140.8534335,164.69241399999999,188.5313945,212.370375,348.031547,483.692719,619.353891,755.0150629999999,793.5284379999999,832.041813,870.555188,909.068563,932.80398475,956.5394065,980.27482825,1004.01025,1007.1571875000001,1010.3041250000001,1013.4510625,1016.5980000000001,997.1014532500001,977.6049065,958.10835975,938.611813,887.41798475,836.2241564999999,785.03032825,733.8365,651.802711,569.768922,487.735133,405.701344,304.276008,202.850672,101.42533600000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54903525,73.0980705,109.64710575000001,146.196141,230.089973,313.98380499999996,397.877637,481.77146899999997,554.0053517499999,626.2392345,698.47311725,770.707,809.27476575,847.8425315,886.41029725,924.978063,941.0705785,957.163094,973.2556095,989.348125,986.34653125,983.3449375,980.34334375,977.34175,963.8631407500001,950.3845315000001,936.90592225,923.427313,875.9452505,828.463188,780.9811255,733.499063,684.433141,635.367219,586.301297,537.235375,402.92653125,268.6176875,134.30884375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.07363675,78.1472735,117.22091025,156.294547,233.00709,309.71963300000004,386.432176,463.144719,528.9907425,594.836766,660.6827895,726.528813,768.9262972500001,811.3237815,853.7212657499999,896.11875,913.515125,930.9114999999999,948.307875,965.70425,973.89684375,982.0894375,990.28203125,998.4746250000001,980.85096875,963.2273125,945.6036562500001,927.98,893.07720325,858.1744065,823.2716097499999,788.3688129999999,731.5250004999999,674.681188,617.8373755,560.993563,420.74517225,280.4967815,140.24839075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7493495,1.498699,2.2480485,2.997398,13.158302500000003,23.319207000000006,33.48011150000001,43.64101600000001,98.13557450000002,152.630133,207.1246915,261.61925,274.5756485,287.53204700000003,300.4884455,313.444844,279.08118775,244.7175315,210.35387525000002,175.99021900000002,258.02702375,340.0638285,422.10063325000004,504.13743800000003,440.77185975000003,377.40628150000003,314.04070325,250.675125,259.06850775000004,267.46189050000004,275.85527325000004,284.24865600000004,251.19207025000003,218.13548450000002,185.07889875,152.022313,114.01673475,76.0111565,38.00557825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.766707000000004,75.53341400000001,113.30012100000002,151.06682800000002,225.55621475,300.0456015,374.53498824999997,449.024375,419.25005475,389.47573450000004,359.70141425,329.927094,438.46447675,547.0018595,655.53924225,764.076625,826.8991095,889.7215940000001,952.5440785000001,1015.366563,1015.11265675,1014.8587505,1014.60484425,1014.350938,989.45421925,964.5575005000001,939.66078175,914.764063,881.72865675,848.6932505,815.6578442499999,782.622438,726.6001255,670.577813,614.5555005,558.533188,418.899891,279.266594,139.63329699999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.77283975,85.5456795,128.31851925,171.091359,252.88485525,334.67835149999996,416.47184775,498.26534399999997,552.9523204999999,607.6392969999999,662.3262735,717.01325,747.3618907499999,777.7105315,808.0591722500001,838.407813,881.768313,925.128813,968.489313,1011.849813,992.40910975,972.9684065,953.5277032500001,934.087,934.60051575,935.1140315,935.62754725,936.141063,896.29479725,856.4485315,816.60226575,776.756,705.84782825,634.9396565,564.03148475,493.12331300000005,369.84248475000004,246.56165650000003,123.28082825000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4330195,74.866039,112.2990585,149.732078,239.479621,329.227164,418.974707,508.72225000000003,559.3635937500001,610.0049375000001,660.64628125,711.287625,764.2465157500001,817.2054065,870.16429725,923.123188,944.653266,966.183344,987.713422,1009.2435,1001.71284375,994.1821875,986.6515312500001,979.1208750000001,948.7023125000001,918.28375,887.8651875,857.446625,771.4318282500001,685.4170315000001,599.40223475,513.3874380000001,511.72896125000005,510.0704845,508.41200775000004,506.753531,380.06514825,253.3767655,126.68838275000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/28/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0611015,68.122203,102.18330449999999,136.244406,164.54620675,192.8480075,221.14980824999998,249.451609,253.53176925,257.6119295,261.69208975,265.77225,322.40407025,379.0358905,435.66771074999997,492.299531,598.34032025,704.3811095,810.42189875,916.462688,940.90190675,965.3411255,989.78034425,1014.219563,968.7861255,923.352688,877.9192505,832.485813,813.6362192500001,794.7866255,775.93703175,757.087438,685.836266,614.585094,543.333922,472.08275000000003,354.0620625,236.04137500000002,118.02068750000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.556937500000004,87.11387500000001,130.6708125,174.22775000000001,251.910711,329.59367199999997,407.276633,484.959594,549.5668362499999,614.1740785,678.78132075,743.388563,775.015313,806.642063,838.268813,869.895563,907.1495630000001,944.4035630000001,981.657563,1018.911563,1011.29571925,1003.6798755,996.0640317499999,988.448188,983.28185975,978.1155315,972.94920325,967.782875,927.658,887.5331249999999,847.40825,807.283375,745.3135625,683.34375,621.3739375,559.404125,475.95950775,392.5148905,309.07027325,225.625656,169.219242,112.812828,56.406413999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12447275,78.2489455,117.37341825000001,156.497891,233.93004325,311.3621955,388.79434775000004,466.2265,540.50175,614.777,689.05225,763.3275,804.80225,846.277,887.75175,929.2265,956.3626095,983.4987189999999,1010.6348284999999,1037.770938,1036.3940942499999,1035.0172505,1033.64040675,1032.263563,1002.8533285,973.443094,944.0328595,914.622625,883.685672,852.7487189999999,821.811766,790.874813,736.212891,681.550969,626.889047,572.227125,480.19780475,388.1684845,296.13916425,204.109844,153.082383,102.054922,51.02746100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.302832,64.605664,96.90849600000001,129.211328,220.00002725000002,310.78872650000005,401.57742575,492.366125,551.79057825,611.2150315,670.6394847500001,730.063938,781.48085975,832.8977815000001,884.31470325,935.731625,958.3869845,981.042344,1003.6977035,1026.353063,1018.355938,1010.358813,1002.361688,994.364563,976.6460159999999,958.927469,941.208922,923.490375,878.23557825,832.9807814999999,787.72598475,742.471188,691.65746925,640.8437504999999,590.03003175,539.216313,468.07021925000004,396.9241255,325.77803174999997,254.631938,190.9739535,127.315969,63.6579845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.92844925,85.8568985,128.78534775,171.713797,249.97533225,328.2368675,406.49840275,484.75993800000003,550.43992225,616.1199065000001,681.79989075,747.479875,779.8089219999999,812.137969,844.4670160000001,876.796063,893.63228175,910.4685005,927.3047192500001,944.140938,962.605313,981.069688,999.534063,1017.998438,982.1968285,946.395219,910.5936095,874.792,836.7113750000001,798.63075,760.550125,722.4695,679.07640625,635.6833125,592.29021875,548.897125,479.97088275,411.0446405,342.11839825,273.192156,204.894117,136.596078,68.29803900000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/2/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.98853125,83.9770625,125.96559375000001,167.954125,245.85270325000002,323.7512815,401.64985975,479.54843800000003,540.3176255000001,601.086813,661.8560004999999,722.625188,769.9793755,817.3335629999999,864.6877505,912.041938,929.2961567499999,946.5503755,963.80459425,981.058813,978.42390675,975.7890004999999,973.15409425,970.519188,966.3549535,962.190719,958.0264845,953.86225,919.25182825,884.6414065,850.03098475,815.420563,758.544516,701.668469,644.792422,587.916375,504.3901055,420.863836,337.3375665,253.811297,190.35847275,126.9056485,63.45282424999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/3/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1969765,90.393953,135.5909295,180.787906,253.96224975,327.1365935,400.31093725000005,473.48528100000004,550.3728045,627.2603280000001,704.1478515000001,781.035375,833.929875,886.824375,939.718875,992.613375,1017.34303125,1042.0726875,1066.8023437499999,1091.532,1069.53626575,1047.5405314999998,1025.5447972499999,1003.5490629999999,994.9050317499999,986.2610004999999,977.61696925,968.972938,928.2094535,887.445969,846.6824845,805.919,747.8775,689.836,631.7945,573.753,502.6100625,431.467125,360.32418750000005,289.18125000000003,216.8859375,144.59062500000002,72.29531250000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/4/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.710836,93.421672,140.132508,186.843344,264.95468,343.066016,421.17735200000004,499.28868800000004,562.20410975,625.1195315,688.03495325,750.950375,798.62225,846.294125,893.966,941.637875,963.917375,986.1968750000001,1008.4763750000001,1030.755875,1027.5241095000001,1024.292344,1021.0605785,1017.828813,989.54917225,961.2695315,932.98989075,904.71025,869.894625,835.079,800.263375,765.44775,715.4602500000001,665.47275,615.48525,565.49775,490.28301575,415.0682815,339.85354725,264.638813,198.47910975000002,132.3194065,66.15970325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45504975,16.9100995,25.36514925,33.820199,64.51145400000001,95.20270900000001,125.89396400000001,156.58521900000002,209.76187525,262.9385315,316.11518775,369.29184399999997,392.33813299999997,415.384422,438.43071100000003,461.47700000000003,431.3063515,401.13570300000003,370.96505450000006,340.79440600000004,378.15423425000006,415.5140625,452.87389075,490.233719,565.6306955,641.027672,716.4246485000001,791.821625,776.978422,762.135219,747.292016,732.448813,690.704438,648.960063,607.215688,565.471313,488.29127375,411.1112345,333.93119525,256.751156,192.56336699999997,128.375578,64.18778900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62596375,17.2519275,25.87789125,34.503855,37.08826425,39.6726735,42.25708275,44.841492,123.267744,201.69399599999997,280.120248,358.5465,323.62669925,288.70689849999997,253.78709775,218.867297,227.42296100000002,235.97862500000002,244.534289,253.089953,291.22974600000003,329.36953900000003,367.50933200000003,405.649125,519.32846875,633.0078125,746.68715625,860.3665,821.6500625,782.933625,744.2171875,705.50075,575.402375,445.30400000000003,315.20562500000005,185.10725,174.60508199999998,164.102914,153.60074600000002,143.098578,107.32393350000001,71.549289,35.774644499999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.657361250000001,19.314722500000002,28.972083750000003,38.629445000000004,76.395611,114.161777,151.927943,189.694109,267.6414725,345.588836,423.53619950000007,501.48356300000006,433.40363700000006,365.323711,297.243785,229.163859,200.82432775,172.48479650000002,144.14526525,115.805734,115.85921075,115.9126875,115.96616425,116.01964100000001,134.75758625,153.4955315,172.23347675,190.971422,243.30927749999998,295.647133,347.9849885,400.322844,412.5874455,424.85204699999997,437.1166485,449.38125,405.57718750000004,361.77312500000005,317.9690625,274.165,205.62375000000003,137.0825,68.54124999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/8/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8218085,95.643617,143.4654255,191.287234,268.89712075,346.5070075,424.11689425000003,501.726781,568.3056795,634.884578,701.4634765000001,768.042375,809.0654999999999,850.088625,891.11175,932.134875,952.54126575,972.9476565,993.35404725,1013.760438,931.06753175,848.3746255,765.68171925,682.9888129999999,757.71165675,832.4345005,907.1573442499999,981.880188,946.88073475,911.8812815,876.88182825,841.882375,770.7798595,699.677344,628.5748285,557.472313,492.855141,428.237969,363.620797,299.003625,224.25271874999999,149.5018125,74.75090625000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.348738250000004,94.69747650000001,142.04621475000002,189.39495300000002,270.92940225,352.46385150000003,433.99830075,515.53275,588.2014845,660.8702189999999,733.5389534999999,806.207688,848.26298475,890.3182815,932.37357825,974.4288750000001,997.5099062500001,1020.5909375,1043.67196875,1066.753,1060.141797,1053.5305939999998,1046.919391,1040.308188,1010.4590942499999,980.6100005,950.76090675,920.9118129999999,888.2925005,855.673188,823.0538755,790.434563,726.8990005,663.363438,599.8278754999999,536.2923129999999,472.8050707499999,409.31782849999996,345.83058625,282.343344,211.757508,141.171672,70.585836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.65450775,59.3090155,88.96352325000001,118.618031,101.322487,84.026943,66.73139900000001,49.435855000000004,95.5630905,141.690326,187.8175615,233.944797,267.3841525,300.823508,334.2628635,367.702219,387.963383,408.22454700000003,428.485711,448.746875,408.6743985,368.601922,328.5294455,288.456969,284.39068775,280.3244065,276.25812525000003,272.191844,310.02703925000003,347.8622345,385.69742974999997,423.532625,343.69688075,263.8611365,184.02539224999998,104.189648,126.3640055,148.538363,170.7127205,192.887078,144.6653085,96.443539,48.22176949999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9748425000000003,7.949685000000001,11.9245275,15.899370000000001,24.488823500000002,33.078277,41.667730500000005,50.257184,58.3354895,66.41379500000001,74.4921005,82.570406,88.11267175,93.6549375,99.19720325,104.739469,111.60235949999999,118.46525,125.32814049999999,132.19103099999998,143.8041015,155.417172,167.03024249999999,178.643313,198.45495350000002,218.266594,238.0782345,257.889875,216.731207,175.572539,134.413871,93.255203,85.75564825,78.25609349999999,70.75653875,63.256983999999996,120.1673475,177.07771100000002,233.98807450000004,290.89843800000006,218.17382850000004,145.44921900000003,72.72460950000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.824875000000002,49.649750000000004,74.474625,99.29950000000001,91.25845125000001,83.21740249999999,75.17635374999999,67.13530499999999,85.35986549999998,103.584426,121.8089865,140.033547,342.15747275,544.2813985,746.40532425,948.52925,951.6902500000001,954.85125,958.01225,961.17325,959.6107345,958.048219,956.4857035,954.923188,883.826563,812.729938,741.633313,670.536688,546.8990120000001,423.26133600000003,299.62366000000003,175.985984,147.4660955,118.946207,90.42631850000001,61.90643,114.7526115,167.598793,220.4449745,273.291156,204.968367,136.645578,68.322789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.829628000000001,17.659256000000003,26.488884000000006,35.318512000000005,78.480056,121.64160000000001,164.803144,207.964688,286.05854725,364.1524065,442.24626575,520.3401250000001,498.73007825,477.12003150000004,455.50998475000006,433.899938,377.13426200000004,320.368586,263.60291,206.837234,208.0239215,209.210609,210.3972965,211.58398400000002,207.35816375000002,203.13234350000002,198.90652325000002,194.68070300000002,273.34960550000005,352.018508,430.68741050000006,509.35631300000006,530.66160975,551.9669065,573.27220325,594.5775,521.94857825,449.3196565,376.69073475000005,304.06181300000003,229.2178485,154.373884,79.5299195,4.685955,3.51446625,2.3429775,1.17148875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.238491750000001,10.476983500000001,15.71547525,20.953967000000002,56.617323,92.280679,127.94403500000001,163.607391,251.08681675,338.5662425,426.04566824999995,513.525094,577.4224925,641.319891,705.2172895,769.114688,655.43439875,541.7541095,428.07382025,314.393531,442.242367,570.091203,697.940039,825.788875,802.1793749999999,778.5698749999999,754.960375,731.350875,661.8306407499999,592.3104065,522.7901722500001,453.269938,439.22663325,425.1833285,411.14002375,397.096719,369.27187525,341.4470315,313.62218775,285.797344,215.43560975000003,145.0738755,74.71214125,4.350407000000001,3.2628052500000004,2.1752035000000003,1.0876017500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4996045,30.999209,46.4988135,61.998418,85.757087,109.51575600000001,133.274425,157.033094,241.39631275,325.7595315,410.12275025,494.485969,505.03380500000003,515.581641,526.1294770000001,536.677313,492.51821925,448.3591255,404.20003175000005,360.04093800000004,362.77632850000003,365.511719,368.2471095,370.9825,421.54028125,472.09806249999997,522.65584375,573.213625,481.10761325,389.0016015,296.89558975,204.789578,181.8436795,158.897781,135.9518825,113.005984,151.55687075,190.1077575,228.65864425,267.209531,200.78357875,134.3576265,67.93167425000001,1.505722,1.1292915,0.752861,0.3764305000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.56696875,115.1339375,172.70090625,230.267875,312.68645325,395.1050315,477.52360975,559.942188,620.8843755,681.826563,742.7687504999999,803.7109379999999,823.1708285,842.630719,862.0906095,881.5505,924.4662500000001,967.3820000000001,1010.2977500000001,1053.2135,1049.03170325,1044.8499065,1040.66810975,1036.4863129999999,1023.318188,1010.1500629999999,996.9819379999999,983.813813,932.9728755,882.131938,831.2910005,780.450063,715.18692225,649.9237815,584.6606407500001,519.3975,448.63857825,377.8796565,307.12073475,236.361813,178.1947235,120.027634,61.8605445,3.693455,2.77009125,1.8467275,0.92336375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.20092,52.40184,78.60276,104.80368,204.26993975,303.7361995,403.20245925,502.668719,542.855633,583.042547,623.229461,663.416375,593.0099532500001,522.6035315,452.19710975000004,381.79068800000005,338.77812550000004,295.76556300000004,252.7530005,209.740438,189.6623735,169.58430900000002,149.5062445,129.42818,125.9629025,122.497625,119.03234750000001,115.56707000000002,127.40770100000002,139.248332,151.088963,162.929594,158.24666425,153.5637345,148.88080475,144.197875,115.33989600000001,86.48191700000001,57.623937999999995,28.765959,21.57446925,14.3829795,7.191489749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
